date,code,open,high,low,close,volume,amount,turn,pctChg
2021-09-15,sh.600519,1459.8919500000,1468.7397800000,1424.5006300000,1429.5792844200,4157005,6781755393.3700,0.330900,-2.490000
2021-09-16,sh.600519,1418.3071490000,1454.5832520000,1402.3810550000,1449.3364888100,4596802,7458455126.2000,0.365900,1.382000
2021-09-17,sh.600519,1433.3484600000,1509.0858848000,1433.3484600000,1491.7441380000,5513025,9242101551.8800,0.438900,2.926000
2021-09-22,sh.600519,1467.7045838900,1493.5137040000,1446.6202050000,1449.0002712700,3174300,5227723003.3700,0.252700,-2.865400
2021-09-23,sh.600519,1449.2745540000,1465.0944740400,1437.8431576400,1446.6202050000,3034181,4964210090.5000,0.241500,-0.164300
2021-09-24,sh.600519,1440.4267240000,1521.8090643400,1440.4267240000,1498.8224020000,6953660,11756596091.1100,0.553500,3.608600
2021-09-27,sh.600519,1548.3702500000,1648.7046422000,1548.3702500000,1641.2724650000,12686892,23270689701.9700,1.009900,9.504100
2021-09-28,sh.600519,1635.0789840000,1645.6963800000,1588.1854850000,1612.1277129800,4922105,8973408813.2400,0.391800,-1.775700
2021-09-29,sh.600519,1600.5724470000,1632.4334828300,1580.1339597000,1610.3050600000,4329065,7870151768.1700,0.344600,-0.113100
2021-09-30,sh.600519,1608.6947549400,1637.0432022600,1595.6176622000,1619.1528900000,4053929,7411735790.2300,0.322700,0.549500
2021-10-08,sh.600519,1612.4462348600,1661.6224740000,1599.0063810900,1627.6468068000,4745196,8780381117.9600,0.377700,0.524600
2021-10-11,sh.600519,1627.5671763300,1672.1513917000,1620.0465208300,1651.9960349600,3767557,7040475326.6600,0.299900,1.496000
2021-10-12,sh.600519,1651.0050780000,1660.7376910000,1630.1418948600,1655.4201451700,3060642,5688160837.0600,0.243600,0.207300
2021-10-13,sh.600519,1654.5442100000,1725.2826108500,1647.4659460000,1707.5427117000,5014261,9625769126.6300,0.399200,3.148600
2021-10-14,sh.600519,1706.6844721900,1718.0716294000,1677.5485680000,1690.8203130000,2662255,5097602232.3700,0.211900,-0.979300
2021-10-15,sh.600519,1672.3283483000,1707.6223421700,1672.3283483000,1696.1024675100,2856078,5452953878.9800,0.227400,0.312400
2021-10-18,sh.600519,1670.4703040000,1670.4703040000,1581.1072210000,1592.6094000000,6965202,12651498606.5900,0.554500,-6.101800
2021-10-19,sh.600519,1592.6094000000,1626.9389804000,1592.5032260400,1603.3860569400,4031456,7330114082.0200,0.320900,0.676700
2021-10-20,sh.600519,1621.8072390000,1636.6715934000,1597.9269458300,1628.8855030000,2866339,5246404614.9800,0.228200,1.590300
2021-10-21,sh.600519,1628.9739813000,1645.6963800000,1618.2681070000,1631.5398520000,2301870,4238584293.9600,0.183200,0.163000
2021-10-22,sh.600519,1641.2724650000,1699.6769908300,1640.3876820000,1681.9724830000,3596260,6794850055.7200,0.286300,3.091100
2021-10-25,sh.600519,1663.3920400000,1667.8248028300,1643.9268140000,1657.2251024900,3246133,6076219947.6200,0.258400,-1.471300
2021-10-26,sh.600519,1649.2620554900,1662.4984091700,1631.5398520000,1646.6254021500,2113026,3934223713.9200,0.168200,-0.639600
2021-10-27,sh.600519,1638.8835509000,1644.1922489000,1592.6978783000,1609.4202770000,3464729,6302270905.0800,0.275800,-2.259500
2021-10-28,sh.600519,1614.9059316000,1631.3451997400,1594.3789660000,1615.1625186700,2949093,5383196101.3900,0.234800,0.356800
2021-10-29,sh.600519,1614.7289750000,1635.0789840000,1604.1115790000,1615.6845406400,2877586,5266898950.1900,0.229100,0.032300
2021-11-01,sh.600519,1574.9137400000,1615.8791929000,1557.2180800000,1595.2637490000,4168998,7486936394.4800,0.331900,-1.263900
2021-11-02,sh.600519,1589.6896161000,1631.7345042600,1581.9920040000,1596.7147931200,3250024,5875341368.8400,0.258700,0.091000
2021-11-03,sh.600519,1592.6094000000,1601.4395343400,1558.2709717700,1561.6419950000,2782931,4958314535.2500,0.221500,-2.196600
2021-11-04,sh.600519,1573.0910870200,1606.7659280000,1565.5527358600,1596.3254886000,3113043,5592211730.8300,0.247800,2.221000
2021-11-05,sh.600519,1596.3343364300,1632.4157871700,1596.3343364300,1610.2519730200,2707723,4956331383.2000,0.215500,0.872400
2021-11-08,sh.600519,1610.3050600000,1619.8607164000,1594.4232051500,1610.3935383000,1770572,3220439333.6200,0.140900,0.008800
2021-11-09,sh.600519,1610.2873643400,1617.2683022100,1576.6833060000,1583.7704178300,2735192,4915170027.8600,0.217700,-1.653200
2021-11-10,sh.600519,1583.7704178300,1588.1854850000,1535.0985050000,1551.9005341700,3534877,6204803249.6500,0.281400,-2.012300
2021-11-11,sh.600519,1550.9626641900,1565.7119968000,1540.8495945000,1565.7119968000,2265187,3987243284.9000,0.180300,0.890000
2021-11-12,sh.600519,1573.1441740000,1579.3818941500,1563.1107347800,1569.4103897400,1760663,3124400971.8400,0.140200,0.236200
2021-11-15,sh.600519,1569.3219114400,1578.4528720000,1548.3702500000,1558.2267326200,2494735,4410975373.3100,0.198600,-0.712600
2021-11-16,sh.600519,1564.2963440000,1608.5354940000,1561.6419950000,1599.6876640000,3352624,6033536262.2100,0.266900,2.660800
2021-11-17,sh.600519,1597.0333150000,1610.7474515000,1583.7704178300,1588.1854850000,2450546,4411450908.4900,0.195100,-0.719000
2021-11-18,sh.600519,1575.9931752600,1598.8028810000,1566.0659100000,1585.5311360000,1952089,3485674964.2100,0.155400,-0.167100
2021-11-19,sh.600519,1587.4688107700,1635.9637670000,1582.1689606000,1617.7460850300,3115559,5699883799.6800,0.248000,2.031800
2021-11-22,sh.600519,1635.9637670000,1689.0507470000,1635.0789840000,1640.6265734100,4257268,7994018410.0100,0.338900,1.414300
2021-11-23,sh.600519,1638.6181160000,1696.1290110000,1638.6181160000,1677.9290246900,4578220,8676297615.5500,0.364500,2.273700
2021-11-24,sh.600519,1681.0877000000,1739.4833780000,1678.4333510000,1717.3638030000,5451235,10555736753.3800,0.433900,2.350200
2021-11-25,sh.600519,1727.9811990000,1757.3559946000,1722.0089137500,1730.6620914900,3975288,7803035266.4600,0.316500,0.774300
2021-11-26,sh.600519,1738.4481818900,1740.3681610000,1703.2072750000,1717.3726508300,3265557,6337346210.9400,0.260000,-0.767900
2021-11-29,sh.600519,1734.1746800000,1760.7181700000,1726.2824156400,1756.2942550000,4239934,8372476082.5200,0.337500,2.266300
2021-11-30,sh.600519,1756.6481682000,1760.6296917000,1705.4192325000,1708.3124729100,3692487,7192172533.0600,0.293900,-2.732000
2021-12-01,sh.600519,1725.3268500000,1734.1304408500,1697.9162726600,1710.2766911700,2625440,5071457098.1800,0.209000,0.115000
2021-12-02,sh.600519,1716.4790200000,1718.3813034500,1698.4294468000,1711.1703220000,2042182,3939731543.1900,0.162600,0.052300
2021-12-03,sh.600519,1709.4007560000,1759.4971694600,1708.5602121500,1744.6859020400,3581839,7045848179.8700,0.285100,1.958600
2021-12-06,sh.600519,1754.5246890000,1760.7181700000,1725.3268500000,1740.6335959000,3106388,6122543819.1800,0.247300,-0.232300
2021-12-07,sh.600519,1752.5250794200,1758.8335822100,1722.4336095900,1730.5205262100,3697989,7286659622.0700,0.294400,-0.581000
2021-12-08,sh.600519,1738.4924210400,1809.3812350000,1725.3268500000,1807.6116690000,6104807,12285101988.3700,0.486000,4.454800
2021-12-09,sh.600519,1818.1759780200,1873.0148283600,1809.3812350000,1846.1439686500,6423918,13404724467.3600,0.511400,2.131700
2021-12-10,sh.600519,1822.6529800000,1854.3105157400,1819.1138480000,1849.1964700000,4314822,8944582264.8400,0.343500,0.165300
2021-12-13,sh.600519,1905.8225820000,1928.8269400000,1873.9703940000,1874.1473506000,6580656,14139012289.8800,0.523900,1.349300
2021-12-14,sh.600519,1874.1473506000,1918.1210657000,1858.0443000000,1902.2834500000,4044941,8673733690.9200,0.322000,1.501300
2021-12-15,sh.600519,1895.3379034500,1915.5109558500,1880.1815706600,1889.0117050000,3007827,6444715085.8300,0.239400,-0.697700
2021-12-16,sh.600519,1871.3160450000,1897.0189911500,1845.8608380900,1874.8463291700,3721136,7865499277.8500,0.296200,-0.749900
2021-12-17,sh.600519,1858.4866915000,1865.1225640000,1801.4181880000,1814.4244981000,4840318,9988869784.7900,0.385300,-3.222800
2021-12-20,sh.600519,1814.4244981000,1845.3565117800,1805.8421030000,1821.7328056800,3225769,6654596507.9700,0.256800,0.402800
2021-12-21,sh.600519,1809.3812350000,1830.7310487900,1780.9177658900,1803.3647106000,2628589,5354186590.1800,0.209200,-1.008300
2021-12-22,sh.600519,1804.9573200000,1825.3073290000,1804.9573200000,1812.0355840000,1743079,3570928372.4900,0.138800,0.480800
2021-12-23,sh.600519,1816.4594990000,1875.7399600000,1791.6855750000,1875.7399600000,3909854,8126298013.2300,0.311200,3.515600
2021-12-24,sh.600519,1901.2924930400,1961.5285196800,1901.2924930400,1941.2935324700,5612959,12295953399.5300,0.446800,3.494800
2021-12-27,sh.600519,1918.2095440000,1918.2095440000,1868.6616960000,1886.1980950600,3755590,8020677686.4300,0.299000,-2.838100
2021-12-28,sh.600519,1887.2421390000,1907.1497565000,1872.7316978000,1891.8253149400,2765070,5901940632.9500,0.220100,0.298300
2021-12-29,sh.600519,1902.2834500000,1906.0437777500,1805.8421030000,1805.8421030000,5404902,11195625154.3700,0.430300,-4.545000
2021-12-30,sh.600519,1805.8421030000,1848.2939913400,1794.3399240000,1835.9247250000,3526136,7272866656.6100,0.280700,1.665900
2021-12-31,sh.600519,1831.5008100000,1834.1374633400,1794.3399240000,1813.8051500000,2966491,6061415343.6200,0.236100,-1.204800
2022-01-04,sh.600519,1818.2290650000,1830.5717878500,1781.9529620000,1814.8934330900,3384262,6913653122.1000,0.269400,0.060000
2022-01-05,sh.600519,1809.3812350000,1827.0768950000,1785.4920940000,1790.8007920000,2839551,5774992117.1900,0.226000,-1.327500
2022-01-06,sh.600519,1789.0400738300,1801.4181880000,1715.1606933300,1753.8345582600,5179475,10226933846.7300,0.412300,-2.064200
2022-01-07,sh.600519,1747.4464250000,1759.7272130400,1715.8773675600,1718.2485860000,2981669,5831695310.9100,0.237400,-2.029000
2022-01-10,sh.600519,1705.8704718300,1749.2159910000,1696.6156416500,1739.4833780000,2962670,5792738145.0500,0.235800,1.235800
2022-01-11,sh.600519,1723.5572840000,1738.5985950000,1708.6663861100,1716.9656506500,2227664,4332180603.5400,0.177300,-1.294500
2022-01-12,sh.600519,1723.5572840000,1750.8086004000,1723.5572840000,1740.3681610000,2747410,5384359627.7500,0.218700,1.363000
2022-01-13,sh.600519,1738.4393340600,1741.2440961700,1650.6157734800,1661.0827563700,5674735,10781720543.5100,0.451700,-4.555700
2022-01-14,sh.600519,1661.0827563700,1674.8942190000,1648.3507290000,1651.8898610000,2932164,5506186026.0300,0.233400,-0.553400
2022-01-17,sh.600519,1652.7746440000,1661.8879089000,1623.8776312200,1647.1208806300,2735382,5074077664.8500,0.217800,-0.288700
2022-01-18,sh.600519,1647.1828154400,1688.9180295500,1638.6181160000,1674.2483274100,3121577,5906705861.1900,0.248500,1.647000
2022-01-19,sh.600519,1697.8985770000,1697.8985770000,1671.2489130400,1691.7050960000,2637094,5026993463.3600,0.209900,1.042700
2022-01-20,sh.600519,1695.2442280000,1751.8614921700,1695.2442280000,1742.5978141600,3401391,6665294953.7300,0.270800,3.008400
2022-01-21,sh.600519,1734.1746800000,1763.8060626700,1726.2204808300,1756.2854071700,3081258,6091427695.4100,0.245300,0.785500
2022-01-24,sh.600519,1729.7507650000,1755.4094720000,1708.9052775200,1725.5038066000,2398580,4685441775.0500,0.190900,-1.752700
2022-01-25,sh.600519,1719.1333690000,1739.4833780000,1708.5159730000,1719.1333690000,2551012,4971078497.8800,0.203100,-0.369200
2022-01-26,sh.600519,1718.2839773200,1742.1377270000,1697.8985770000,1729.7507650000,2390513,4655706528.0700,0.190300,0.617600
2022-01-27,sh.600519,1770.4596308300,1779.1393520600,1727.0964160000,1738.5985950000,4266516,8450329057.7600,0.339600,0.511500
2022-01-28,sh.600519,1729.7507650000,1741.2529440000,1663.4008878300,1669.5855210000,4102011,7889492895.4700,0.326500,-3.969500
2022-02-07,sh.600519,1681.9636351700,1693.0853574800,1636.8485500000,1652.7392526800,3515042,6601799703.3100,0.279800,-1.009000
2022-02-08,sh.600519,1653.5532530400,1657.0835372100,1583.7615700000,1627.1159370000,4171306,7585130458.7100,0.332100,-1.550400
2022-02-09,sh.600519,1627.1955674700,1688.1659640000,1616.4719975100,1677.5308723400,3388479,6346699783.6100,0.269700,3.098400
2022-02-10,sh.600519,1681.0877000000,1686.3079197000,1643.3870963700,1657.1985590000,2303183,4315456867.5700,0.183300,-1.212000
2022-02-11,sh.600519,1643.0420310000,1681.7866785700,1628.8855030000,1636.8220065100,3374649,6296909575.4600,0.268600,-1.229600
2022-02-14,sh.600519,1628.0007200000,1660.7376910000,1625.6206537300,1653.3674486100,2019587,3762313349.4600,0.160800,1.010800
2022-02-15,sh.600519,1653.4824704000,1690.8203130000,1644.8115970000,1672.7884354600,2710586,5131842112.3400,0.215800,1.174600
2022-02-16,sh.600519,1681.0877000000,1687.2811810000,1670.4703040000,1674.4960666500,1458685,2769034315.5600,0.116100,0.102100
2022-02-17,sh.600519,1681.6274176300,1691.2450088400,1664.2768230000,1669.5766731700,1821366,3450265031.6700,0.145000,-0.293800
2022-02-18,sh.600519,1661.2951042900,1688.1482683400,1650.7042517800,1687.2811810000,1938549,3670339742.1300,0.154300,1.060400
2022-02-21,sh.600519,1681.0877000000,1687.1927027000,1653.6151878500,1660.7288431700,2081573,3920377358.2400,0.165700,-1.573700
2022-02-22,sh.600519,1645.7052278300,1646.5811630000,1592.6270956600,1599.5726422100,5229881,9473992638.0000,0.416300,-3.682500
2022-02-23,sh.600519,1602.7047740300,1622.6920220000,1592.6801826400,1616.5073888300,2811161,5118197819.7800,0.223800,1.058700
2022-02-24,sh.600519,1599.6876640000,1604.9875141700,1546.6891623000,1560.8545381300,6535925,11578557074.6500,0.520300,-3.442800
2022-02-25,sh.600519,1570.4898250000,1599.9354032400,1570.4898250000,1591.7777039800,3897913,6999524161.0700,0.310300,1.981200
2022-02-28,sh.600519,1581.1603079800,1589.9550510000,1563.4115610000,1584.1154832000,2892303,5158148352.0000,0.230200,-0.481400
2022-03-01,sh.600519,1594.3789660000,1648.8550553100,1594.3789660000,1644.3515098400,4737930,8721229312.0000,0.377200,3.802500
2022-03-02,sh.600519,1628.0007200000,1637.7244851700,1614.7289750000,1632.3184610400,2007448,3690612336.0000,0.159800,-0.731800
2022-03-03,sh.600519,1633.1324614000,1637.0697457500,1587.3007020000,1592.6094000000,3154693,5703580672.0000,0.251100,-2.432700
2022-03-04,sh.600519,1567.8354760000,1586.3185928700,1552.8826433000,1575.3561315000,3104703,5509157632.0000,0.247200,-1.083300
2022-03-07,sh.600519,1557.3950366000,1564.2963440000,1507.4932754000,1510.3245810000,4915581,8487507456.0000,0.391300,-4.128100
2022-03-08,sh.600519,1557.2003843400,1580.8063947800,1532.4441560000,1551.2015556000,5721546,10087484416.0000,0.455500,2.706500
2022-03-09,sh.600519,1560.8456903000,1597.0333150000,1522.8088691300,1574.1882179400,5643442,10018589952.0000,0.449200,1.481900
2022-03-10,sh.600519,1599.6876640000,1611.1898430000,1584.6463530000,1587.6811586900,3646178,6587438848.0000,0.290300,0.857100
2022-03-11,sh.600519,1562.5267780000,1572.2593910000,1520.1279766400,1565.1899748300,4772677,8335618304.0000,0.379900,-1.416600
2022-03-14,sh.600519,1530.6745900000,1548.3702500000,1504.1311000000,1504.1311000000,4900661,8416841984.0000,0.390100,-3.901100
2022-03-15,sh.600519,1459.8919500000,1490.8593550000,1418.3071490000,1418.3071490000,8905587,14567142656.0000,0.708900,-5.705900
2022-03-16,sh.600519,1445.7354220000,1489.8860937000,1409.4593190000,1481.9672858500,7759281,12753010176.0000,0.617700,4.488500
2022-03-17,sh.600519,1521.8267600000,1552.7941650000,1514.4476697800,1521.9594774500,6835196,11843531776.0000,0.544100,2.698600
2022-03-18,sh.600519,1520.0571940000,1543.9463350000,1497.3005752400,1511.0235595700,3834868,6564085393.7800,0.305300,-0.718500
2022-03-21,sh.600519,1525.3658920000,1526.8257839500,1499.7160328300,1507.9356669000,2787716,4763083282.9200,0.221900,-0.204400
2022-03-22,sh.600519,1525.2597180400,1525.2597180400,1492.0361163900,1499.7071850000,2105404,3578291198.3400,0.167600,-0.545700
2022-03-23,sh.600519,1508.5550150000,1566.0659100000,1501.4767510000,1550.3079247700,5806739,10096341448.2300,0.462200,3.374000
2022-03-24,sh.600519,1537.7528540000,1539.5224200000,1519.4820850500,1522.6496081900,2581532,4457504429.6000,0.205500,-1.784100
2022-03-25,sh.600519,1514.7484960000,1534.2137220000,1490.8593550000,1495.2832700000,2970866,5054831352.2000,0.236500,-1.797300
2022-03-28,sh.600519,1437.7723750000,1472.9867384000,1419.1919320000,1469.4476064000,5754164,9392008017.0200,0.458100,-1.727800
2022-03-29,sh.600519,1470.0669545000,1496.6104445000,1470.0669545000,1474.9332610000,2593498,4343365463.7100,0.206500,0.373300
2022-03-30,sh.600519,1502.3615340000,1530.7630683000,1499.7071850000,1530.7630683000,4243343,7276379090.5600,0.337800,3.785200
2022-03-31,sh.600519,1521.8267600000,1538.2837238000,1511.9171904000,1520.9419770000,2517386,4338022921.7100,0.200400,-0.641600
2022-04-01,sh.600519,1530.6215030200,1586.4159190000,1523.3220432700,1574.9225878300,4486191,7936957251.7700,0.357100,3.549200
2022-04-06,sh.600519,1551.0245990000,1582.6378955900,1551.0245990000,1561.6419950000,2781977,4910792426.0800,0.221500,-0.843300
2022-04-07,sh.600519,1555.4485140000,1579.3376550000,1548.4587283000,1561.6419950000,2019571,3568182341.3100,0.160800,0.000000
2022-04-08,sh.600519,1564.2963440000,1582.6113521000,1563.0045608200,1578.4528720000,2294132,4081618542.8600,0.182600,1.076500
2022-04-11,sh.600519,1566.0659100000,1566.0659100000,1509.4663414900,1521.8267600000,4386359,7568782591.4700,0.349200,-3.587400
2022-04-12,sh.600519,1529.7898070000,1581.9654605100,1511.2093640000,1576.6833060000,4162956,7284546260.7800,0.331400,3.604700
2022-04-13,sh.600519,1563.4115610000,1588.1854850000,1549.3258156400,1565.1811270000,3114766,5534915752.9600,0.248000,-0.729500
2022-04-14,sh.600519,1581.9920040000,1624.3731097000,1575.0906966000,1600.5724470000,3764986,6834657201.4900,0.299700,2.261200
2022-04-15,sh.600519,1594.5559226000,1608.5354940000,1588.9729418700,1597.9092501700,2104113,3800797635.0500,0.167500,-0.166400
2022-04-18,sh.600519,1575.9135447900,1590.8398340000,1564.2963440000,1584.4870920600,1979315,3525102976.5400,0.157600,-0.840000
2022-04-19,sh.600519,1592.6094000000,1621.7983911700,1570.9322165000,1584.0270049000,2420476,4359851980.1000,0.192700,-0.029000
2022-04-20,sh.600519,1594.1046832700,1610.3050600000,1564.8979964400,1589.9550510000,2415572,4342043328.4800,0.192300,0.374200
2022-04-21,sh.600519,1583.9385266000,1597.9180980000,1566.0659100000,1574.8960443400,2895261,5160788004.0800,0.230500,-0.947100
2022-04-22,sh.600519,1559.8724290000,1581.8858300400,1557.3773409400,1568.7202590000,2789975,4955360846.2300,0.222100,-0.392100
2022-04-25,sh.600519,1548.3702500000,1571.8169995000,1505.9006660000,1511.2093640000,5365802,9352986851.6100,0.427100,-3.666100
2022-04-26,sh.600519,1507.0774273900,1547.4677713400,1504.1311000000,1532.8688518400,4456396,7692845225.5400,0.354800,1.433300
2022-04-27,sh.600519,1563.5177349600,1601.4572300000,1563.5177349600,1588.1147023600,5740244,10289893014.2000,0.457000,3.604100
2022-04-28,sh.600519,1586.4159190000,1632.4246350000,1580.6648295000,1623.5768050000,4401006,8038681950.1000,0.350300,2.233000
2022-04-29,sh.600519,1624.4615880000,1635.9637670000,1602.3243173400,1617.7195415400,3488527,6384066536.9900,0.277700,-0.360800
2022-05-05,sh.600519,1619.1528900000,1654.5442100000,1618.2504113400,1625.3463710000,3366094,6235017580.1600,0.268000,0.471500
2022-05-06,sh.600519,1605.8722971700,1609.4202770000,1575.7985230000,1586.4159190000,2859618,5138176680.3200,0.227600,-2.395200
2022-05-09,sh.600519,1574.9137400000,1574.9137400000,1537.7528540000,1550.1398160000,3035182,5324616273.0900,0.241600,-2.286700
2022-05-10,sh.600519,1521.8267600000,1579.3022636800,1508.5638628300,1562.6948867700,4011919,7018451096.9000,0.319400,0.809900
2022-05-11,sh.600519,1552.7941650000,1582.4166998400,1550.1398160000,1564.2963440000,3031267,5372950032.7000,0.241300,0.102500
2022-05-12,sh.600519,1551.0245990000,1573.1441740000,1548.3702500000,1559.5804506100,2203823,3888480084.0000,0.175400,-0.301500
2022-05-13,sh.600519,1574.9137400000,1590.7867470200,1562.5267780000,1573.3565219200,2073052,3690141230.7900,0.165000,0.883300
2022-05-16,sh.600519,1589.9550510000,1589.9550510000,1541.8847906100,1555.4485140000,2776531,4881208652.7100,0.221000,-1.138200
2022-05-17,sh.600519,1565.9597360400,1570.4898250000,1552.7941650000,1564.2963440000,2014474,3557048801.4100,0.160400,0.568800
2022-05-18,sh.600519,1569.3042157800,1569.5342593600,1542.1944646600,1558.1028630000,2485044,4362486906.8700,0.197800,-0.395900
2022-05-19,sh.600519,1543.9463350000,1554.5637310000,1538.6376370000,1553.6789480000,1977626,3459059182.4600,0.157400,-0.283900
2022-05-20,sh.600519,1557.2092321700,1593.6269004500,1550.1398160000,1592.6182478300,4194960,7493460271.9800,0.333900,2.506300
2022-05-23,sh.600519,1592.6094000000,1596.0512058700,1567.8354760000,1575.7985230000,2215713,3950856593.6200,0.176400,-1.056100
2022-05-24,sh.600519,1580.2224380000,1581.1072210000,1553.2365565000,1557.2180800000,2734222,4824599922.4300,0.217700,-1.179100
2022-05-25,sh.600519,1561.8808864100,1567.8354760000,1545.7159010000,1553.2454043300,2238869,3929477101.9400,0.178200,-0.255100
2022-05-26,sh.600519,1558.1028630000,1558.1028630000,1530.6745900000,1541.9998124000,2805344,4888109192.1300,0.223300,-0.724000
2022-05-27,sh.600519,1557.2092321700,1574.9137400000,1551.0334468300,1552.9357302800,2511958,4436904895.6500,0.200000,0.709200
2022-05-30,sh.600519,1562.5267780000,1584.2482006500,1562.5267780000,1573.5069350300,3446569,6135631304.0400,0.274400,1.324700
2022-05-31,sh.600519,1570.2863249100,1605.7926667000,1563.3938653400,1596.1750754900,4075082,7329201058.4300,0.324400,1.440600
2022-06-01,sh.600519,1594.3789660000,1605.6864927400,1574.0289570000,1582.2131997500,2176001,3897858998.8900,0.173200,-0.874700
2022-06-02,sh.600519,1581.9654605100,1588.8933114000,1574.9137400000,1580.2224380000,1691473,3019718031.7500,0.134700,-0.125800
2022-06-06,sh.600519,1583.7615700000,1588.1854850000,1555.4485140000,1581.9920040000,3674126,6535329351.7900,0.292500,0.112000
2022-06-07,sh.600519,1578.5767416200,1614.7289750000,1566.3401927300,1608.4470157000,3504859,6356031009.1700,0.279000,1.672300
2022-06-08,sh.600519,1614.7289750000,1665.1616060000,1614.7289750000,1650.6511648000,4435381,8236953845.7000,0.353100,2.623900
2022-06-09,sh.600519,1656.3137760000,1670.7799780500,1635.9637670000,1639.5028990000,2632902,4897066622.1600,0.209600,-0.675400
2022-06-10,sh.600519,1632.4334828300,1687.2811810000,1623.5768050000,1681.6185698000,4734462,8882462597.8800,0.376900,2.568800
2022-06-13,sh.600519,1672.2398700000,1674.0094360000,1635.1497666400,1642.1572480000,3675518,6847248995.1400,0.292600,-2.346600
2022-06-14,sh.600519,1622.6920220000,1659.3397338600,1620.9224560000,1655.4289930000,2941623,5467949347.6100,0.234200,0.808200
2022-06-15,sh.600519,1654.5442100000,1685.5116150000,1648.3418811700,1659.0566033000,3366362,6354869099.9500,0.268000,0.219100
2022-06-16,sh.600519,1676.3010239700,1687.8385942900,1659.2601033900,1660.7376910000,2688670,5087605390.5200,0.214000,0.101300
2022-06-17,sh.600519,1661.7021044700,1727.0964160000,1661.7021044700,1726.2116330000,5054161,9749530915.5300,0.402300,3.942500
2022-06-20,sh.600519,1725.3268500000,1743.0225100000,1707.6311900000,1718.2662816600,3497478,6802792459.3700,0.278400,-0.460300
2022-06-21,sh.600519,1724.4420670000,1740.3593131700,1705.8616240000,1721.5576744200,2371702,4617805127.2400,0.188800,0.191600
2022-06-22,sh.600519,1729.7507650000,1732.4051140000,1709.4007560000,1712.9398880000,1964665,3813775293.5700,0.156400,-0.500600
2022-06-23,sh.600519,1718.8679341000,1738.6339863200,1716.4790200000,1731.6088093000,2684352,5239860443.0100,0.213700,1.089900
2022-06-24,sh.600519,1743.0225100000,1787.2616600000,1738.5985950000,1777.5378948300,3963465,7921199792.2300,0.315500,2.652400
2022-06-27,sh.600519,1787.2085730200,1813.7520630200,1769.8314349000,1778.9004606500,4011517,8124448900.3200,0.319300,0.076700
2022-06-28,sh.600519,1787.0316164200,1805.8421030000,1770.4507830000,1801.4181880000,2524571,5112298786.5500,0.201000,1.265800
2022-06-29,sh.600519,1794.3399240000,1806.7268860000,1779.3074608300,1796.1094900000,3036012,6142508407.9700,0.241700,-0.294700
2022-06-30,sh.600519,1788.6580000000,1857.5213330000,1788.6490567100,1828.9028050000,3898243,7984019437.5600,0.310300,1.825900
2022-07-01,sh.600519,1837.8460950000,1849.2666763300,1802.2607440900,1814.6382574500,2159645,4385555298.5700,0.171900,-0.780000
2022-07-04,sh.600519,1806.5535232900,1810.3812514100,1789.5612722900,1804.7559220000,2507589,5042804258.4800,0.199600,-0.544600
2022-07-05,sh.600519,1811.2666371200,1837.3542140500,1797.6012900000,1818.1798002900,2632940,5345189851.7400,0.209600,0.743800
2022-07-06,sh.600519,1817.2765280000,1823.5368310000,1776.1373940000,1790.4466580000,3275166,6566374982.4000,0.260700,-1.525300
2022-07-07,sh.600519,1793.1296450000,1797.0199761500,1775.2520082900,1779.7147100000,2093177,4179088240.3300,0.166600,-0.599400
2022-07-08,sh.600519,1793.1296450000,1801.9745588100,1785.2237766400,1787.7636710000,1564389,3134903462.4800,0.124500,0.452300
2022-07-11,sh.600519,1779.8935758000,1783.9806593300,1744.3887145000,1756.1044244000,2394921,4709248309.8700,0.190600,-1.770900
2022-07-12,sh.600519,1757.3564850000,1764.3322512000,1726.1086297400,1742.5195668900,2344686,4562731380.5200,0.186600,-0.773600
2022-07-13,sh.600519,1739.4699050000,1763.6167880000,1735.5974604300,1751.8921348100,1985377,3893406034.0900,0.158000,0.537900
2022-07-14,sh.600519,1752.8848400000,1767.9095672000,1735.8925890000,1746.6245370000,2052724,4014985518.4700,0.163400,-0.300700
2022-07-15,sh.600519,1739.5682811900,1788.3718147200,1739.0316837900,1743.4943855000,3341623,6588730698.5300,0.266000,-0.179200
2022-07-18,sh.600519,1746.0521664400,1751.9905110000,1718.9003380000,1745.4261361400,2422072,4701936867.9000,0.192800,0.110800
2022-07-19,sh.600519,1739.4699050000,1745.4171928500,1722.4776540000,1737.7706799000,2195603,4250852885.9500,0.174800,-0.438600
2022-07-20,sh.600519,1751.7669287500,1761.8281300000,1739.4699050000,1744.0309829000,1870461,3659970960.8800,0.148900,0.360200
2022-07-21,sh.600519,1737.7706799000,1749.2180911000,1730.0883937900,1734.1039310000,1406137,2735503093.4400,0.111900,-0.569200
2022-07-22,sh.600519,1743.2439733800,1754.6734980000,1730.5266150000,1741.2585630000,2511357,4894378604.9000,0.199900,0.412600
2022-07-25,sh.600519,1743.5033287900,1745.9985067000,1726.9492990000,1739.1568898500,1691244,3285451347.0600,0.134600,-0.120700
2022-07-26,sh.600519,1746.6155937100,1757.3296551300,1741.2764495800,1744.1293590900,2068510,4041100077.1100,0.164700,0.285900
2022-07-27,sh.600519,1736.7869180000,1742.1528920000,1714.4286930000,1716.7539484000,2148987,4149807165.6100,0.171100,-1.569600
